config_id,config_description,question_text,expected_doc_id,retrieved_top_k_ids,correct_doc_rank,is_hit_at_k
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,"O que o Anexo II da Portaria nº 1, de 8 de janeiro de 2021, descreve em relação aos cargos e funções?",18248,"[17306, 18243, 20229, 60231, 20050, 17312, 20251, 23637, 18255, 18122]",inf,False
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,"Quais são os exemplos de categorias de manifestações que os organizadores do processo participativo podem definir, de acordo com o Art. 7º, Parágrafo único?",30568,"[30568, 30626, 450, 30624, 13215, 30566, 19877, 16605, 444, 4355]",1.0,True
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,Em qual data a portaria será publicada no Diário da Justiça eletrônico do Conselho Nacional de Justiça?,23819,"[27007, 17513, 21649, 23804, 10559, 26295, 27014, 10657, 17633, 47530]",inf,False
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,Quem coordena o Sistema de Estatísticas do Poder Judiciário (SIESPJ) e qual entidade é responsável por informar os dados a ele?,55242,"[55242, 43198, 52897, 55253, 55243, 55241, 18679, 54832, 55255, 21108]",1.0,True
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,"Quais são as modalidades do Prêmio Juízo Verde e quais critérios de avaliação são utilizados para cada uma delas, conforme o Artigo 2º?",9809,"[14037, 5259, 9809, 1137, 1141, 15018, 5263, 9813, 14040, 7551]",3.0,True
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,Qual é a postura adotada pela Associação dos Servidores do CNJ (ASCONJ) ao apresentar suas reivindicações à alta administração?,10617,"[10533, 10617, 2930, 35038, 19186, 10537, 10621, 23096, 15684, 3051]",2.0,True
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,"Quais são as definições, unidades de medida e a periodicidade de apuração para os indicadores de qualidade de vida no trabalho 'Participações em ações' (17.1), 'Quantidade de ações' (17.2) e 'Percentual de participantes' (17.3), e qual é a fórmula utilizada para o cálculo automático do percentual de participantes no PLS-Jud?",3541,"[3541, 3543, 3542, 3546, 3538, 3545, 3565, 7807, 3562, 25698]",1.0,True
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,Qual o percentual de honorários advocatícios que o SINAFFEPI busca incluir nos cálculos de precatório contra o TJPI e em qual etapa processual?,45383,"[44002, 45200, 45383, 44800, 44041, 44187, 46016, 45004, 44226, 43447]",3.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual é o dever de um oficial de registro civil de pessoas naturais quanto ao encaminhamento de requerimentos, segundo o § 1º deste artigo e o art. 231-A deste Código?",7506,"[13763, 7506, 7259, 13824, 37110, 44167, 47177, 37102, 44275, 14360]",2.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quais são os pré-requisitos para o credenciamento de um usuário externo e as responsabilidades dele em relação ao uso do sistema SEI?,42170,"[42170, 42177, 39313, 42167, 42169, 42187, 42848, 42171, 39307, 6663]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,O que o acórdão do Plenário do Supremo Tribunal Federal estabeleceu sobre o sistema prisional brasileiro e sua relação com a violação de direitos fundamentais?,10195,"[10195, 4232, 34328, 1765, 14533, 18863, 32945, 17149, 21683, 34329]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual é o conteúdo principal da Resolução nº 606, de 19 de dezembro de 2024, e qual norma específica ela revoga?",4020,"[4020, 60369, 17120, 32517, 4903, 59542, 59307, 60220, 60222, 60295]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Quais foram os tribunais agraciados com certificados por terem atingido a Meta 2 durante a sessão reiniciada às 14h28, presidida pelo Ministro Gilmar Mendes?",55525,"[31076, 28025, 55967, 31019, 53198, 32687, 3910, 22707, 22615, 55404]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,O que é considerado a respeito do Processo SEI nº 00181/2020?,27457,"[8524, 16210, 9522, 12704, 14601, 10236, 14703, 7077, 25873, 28400]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Qual é o procedimento para um recurso se a decisão da Comissão de Avaliação não for reconsiderada?,23898,"[7059, 23898, 28555, 12572, 7038, 1593, 12990, 22789, 7039, 1594]",2.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"O que foi considerado para a atualização da estratégia nacional do Poder Judiciário, quem apresentou as propostas e em que período ocorreram os encontros de trabalho?",43020,"[43020, 28027, 15776, 29407, 27912, 3383, 28029, 23500, 28025, 28030]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,O que o parágrafo único declara sobre a instituição outorgada?,53488,"[49085, 49043, 45744, 45737, 45503, 45599, 45789, 45592, 45585, 46481]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Conforme o § 2º deste artigo, quais tipos de ausências, licenças, afastamentos ou participações em eventos são considerados como dias trabalhados?",57414,"[57414, 34517, 42573, 54340, 54144, 47312, 42548, 26773, 493, 41825]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Que público é considerado prioritário nas políticas de atendimento, de acordo com o texto?",53965,"[57348, 54260, 56552, 53965, 2026, 8637, 55471, 55570, 55464, 58530]",4.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Qual o assunto tratado no § 1º referente aos substitutos de autoridades?,44375,"[44375, 44963, 46297, 7467, 57968, 54621, 51528, 31936, 51530, 45980]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Uma permuta efetivada de acordo com o parágrafo anterior modifica a ordem das nomeações do quinto constitucional?,4010,"[4010, 2245, 4011, 36460, 50808, 60002, 57591, 13263, 5026, 42692]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,O que é levado em consideração ao tratar da implementação de Planos de Logística Sustentável no Poder Judiciário?,37751,"[21865, 8403, 20266, 25707, 26833, 21874, 37751, 1977, 4297, 21867]",7.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Que frase acompanha a designação de parágrafo ""§ 7º""?",421,"[21164, 42172, 39308, 46730, 28507, 59912, 4158, 54358, 36021, 6969]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Qual a temática da segunda edição da Revista Eletrônica do CNJ publicada em 2019?,32565,"[4567, 32838, 34234, 18098, 34026, 33953, 17814, 33251, 35950, 34691]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Qual é a necessidade que está sendo considerada em relação ao grupo de trabalho?,53766,"[53766, 40470, 53765, 53882, 16041, 51390, 23005, 51697, 8505, 41450]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quais são os procedimentos e responsabilidades para a retirada e devolução de processos e documentos das dependências do órgão por um servidor?,34185,"[8978, 34185, 8590, 47281, 756, 58225, 48517, 19087, 13697, 47290]",2.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual é o dever estabelecido no item nº 10 dos Princípios Básicos Relativos ao Tratamento de Reclusos, promulgados pela Assembleia Geral da ONU?",11748,"[11748, 36215, 43917, 22029, 36167, 11793, 22045, 36213, 22043, 32309]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual a referência da Constituição Federal que abrange o § 4º, incisos I, II e III?",29500,"[51953, 59968, 48388, 40232, 29500, 29454, 29627, 29667, 29724, 57522]",5.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual é o procedimento que um Oficial de Registro Civil deve seguir se for apresentada uma Declaração de Nascido Vivo (DNV) cujo número já corresponde a um registro de nascimento existente, incluindo as entidades para as quais os documentos devem ser encaminhados e o prazo?",34630,"[34632, 34630, 34629, 34627, 14096, 53810, 14097, 47171, 47191, 10157]",2.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,O que confere autoridade aos órgãos do Poder Judiciário para regulamentar a informatização do processo judicial?,23471,"[26930, 22277, 21983, 22469, 22194, 23471, 47808, 23325, 44947, 27256]",6.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"De que forma magistrados e servidores devem acessar o sistema preferencialmente, e onde podem consultar os perfis de acesso?",10330,"[10655, 3800, 10536, 10596, 10330, 605, 21591, 23692, 18942, 10329]",5.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Como e onde o Conselho Nacional de Justiça (CNJ) divulgará o resultado final do Prêmio CNJ de Qualidade, e quais informações serão apresentadas?",15291,"[5706, 12088, 29885, 15291, 18690, 23377, 33958, 3670, 3302, 3671]",4.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quais são as responsabilidades da Comissão Avaliadora do Prêmio?,21345,"[22125, 18190, 12884, 2080, 21346, 12567, 6057, 22126, 21345, 21347]",9.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual é o procedimento para o cálculo da nota final de cada concorrente, envolvendo a tri-média e a exclusão de notas extremas?",11402,"[53072, 11402, 53065, 56669, 56062, 11401, 53071, 56060, 56664, 11252]",2.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quais são os benefícios alcançados pelas unidades jurisdicionais que adotam o protocolo de petições intermediárias diretamente no cartório?,54293,"[54293, 54294, 54288, 7345, 14404, 22707, 10454, 47809, 18119, 27631]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quem assume a representação dos membros do Comitê quando estes estão ausentes ou impedidos legal ou regulamentarmente?,33289,"[44963, 46297, 33289, 25002, 14654, 44932, 46930, 44541, 26058, 11993]",3.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Quais são as obrigações dos oficiais de registro civil de pessoas naturais do Brasil em relação à Central de Informações de Registro Civil das Pessoas Naturais (CRC), incluindo os prazos para comunicação de atos recentes e o tratamento de assentos lavrados anteriormente?",7259,"[7259, 13825, 44178, 13824, 42435, 42437, 44223, 14325, 13820, 42433]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Quem é o responsável por manter as informações tratadas neste artigo atualizadas nos sistemas e cadastros eletrônicos, conforme o parágrafo 3º?",22512,"[22512, 55384, 55207, 59840, 32893, 33815, 39699, 40823, 4517, 42384]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"O que impulsionou os Grupos de Trabalho a aprofundarem as discussões para a criação de uma proposta concreta de regulamentação da apreensão, do armazenamento e da destinação de criptoativos, com a definição de procedimentos?",14666,"[14666, 14668, 14664, 12400, 13101, 33354, 16994, 3436, 9331, 2564]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quem oferecerá a capacitação para o Poder Judiciário utilizar o instrumento do caput e quais instituições podem auxiliar nesse processo?,4153,"[210, 4153, 36182, 4837, 4151, 208, 24086, 21725, 605, 22036]",2.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,O que está sendo levado em consideração a respeito das investigações internas que correm nesta Corregedoria?,51003,"[51003, 58598, 58617, 48984, 49792, 53739, 56113, 49197, 46976, 16775]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Quais são os grupos e profissionais que podem participar dos encontros anuais promovidos pelo Fórum Nacional, de acordo com o Art. 12?",12502,"[50103, 47993, 41643, 43008, 17432, 12502, 11859, 52957, 41650, 36577]",6.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Sobre o que a decisão deste Conselho se manifesta, abordando o procedimento de execução de medidas de segurança e outras disposições?",51178,"[51178, 40210, 28940, 51236, 33192, 11795, 41253, 24518, 23358, 31732]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual o motivo da necessidade de regulamentar a lei mencionada especificamente quanto à divulgação da remuneração dos membros, servidores e colaboradores do Poder Judiciário?",48380,"[48380, 38911, 35700, 35616, 43259, 47693, 48292, 57736, 51776, 26995]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual a função dos Juízes Auxiliares na assessoria ao Corregedor Nacional de Justiça, abrangendo a subscrição de despachos, conforme o que dispõe o Conselho Nacional de Justiça?",19821,"[19821, 31140, 9847, 20016, 55088, 20131, 20018, 31142, 55052, 60716]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quando e de que forma será realizada a designação dos nomes dos magistrados e servidores que auxiliarão nos trabalhos de inspeção e assessoramento?,9551,"[3618, 9863, 3227, 3348, 2952, 2970, 3030, 2916, 3292, 10004]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Qual o procedimento para a constituição da lista de nomes no primeiro escrutínio e o que acontece se a condição de maioria absoluta não for alcançada?,11407,"[11407, 53077, 53078, 11408, 11409, 53079, 3883, 11406, 53076, 53081]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"O que o § 4º determina sobre a obrigatoriedade de acessibilidade em edificações, abrangendo construção, reforma, ampliação e mudança de uso?",39796,"[39796, 43932, 39795, 39781, 57333, 55414, 5588, 9791, 21927, 34753]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Quando um assento de casamento a ser trasladado se refere a um brasileiro naturalizado, qual documentação adicional é obrigatória?",48271,"[48271, 48270, 48266, 48284, 48264, 48265, 48267, 48253, 48254, 48283]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quais são as fontes de apoio que o Grupo de Trabalho poderá utilizar?,42268,"[17758, 29353, 30286, 53708, 42140, 28857, 42071, 41226, 42207, 42018]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Quais são as condições e o prazo para que Juízes Auxiliares, servidores, colaboradores e colaboradores eventuais possam ter passagens emitidas com tarifa superior à estabelecida no § 1º?",49773,"[49765, 49773, 49768, 57838, 53624, 57135, 49754, 57841, 57898, 57835]",2.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"De acordo com o § 2º, quais são os responsáveis por constituir os comitês referidos?",48127,"[48127, 13083, 11354, 51677, 51674, 34309, 57701, 41916, 31976, 34778]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,As comarcas de Juazeiro do Norte e Sobral possuem varas exclusivas para execução penal e qual a implicação disso na competência criminal?,26376,"[26376, 26368, 26378, 60483, 59175, 60744, 148, 56123, 34473, 3746]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quem pode solicitar a prorrogação do prazo previsto no caput e por quanto tempo?,25249,"[30839, 30766, 26166, 26203, 25249, 14997, 3779, 18901, 12954, 14672]",5.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual o prazo e a forma de interposição dos recursos especificados no inciso III deste artigo, após a divulgação referida no inciso II?",5698,"[5698, 12080, 15288, 39073, 44898, 37696, 12566, 55383, 16370, 17209]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quais elementos permitem a reunião e a integração de especialistas de várias localidades?,22310,"[22310, 26710, 17439, 56574, 49125, 57942, 49338, 43940, 33530, 34974]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quem foi nomeado Secretário-Geral do Fórum Nacional de Precatórios (Fonaprec) pela Portaria Nº 1 de 2020?,32185,"[32185, 35549, 31366, 31412, 5989, 7352, 19527, 2051, 5906, 18826]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,O que a Resolução Nº 249 de 31/08/2018 altera?,36188,"[36188, 39483, 36328, 39470, 45423, 39462, 36237, 11274, 7572, 36549]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quais providências o Juízo competente deve adotar ao receber um pedido de declaração de ausência ou morte presumida de uma pessoa desaparecida?,282,"[282, 285, 270, 258, 283, 281, 280, 262, 284, 276]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual é a exata referência textual para o parágrafo único, incisos I e II, do Ato Normativo nº 6/2023?",10041,"[10041, 10909, 31514, 3570, 59942, 54362, 10934, 54359, 49890, 48053]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual o assunto do ATO NORMATIVO 0000135-80.2016.2.00.0000, cujo requerente é a Corregedoria Nacional de Justiça?",40027,"[9219, 38673, 38862, 36594, 37118, 33795, 29292, 40633, 37006, 15624]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Após a assinatura de um contrato e antes de sua execução, quem é responsável por organizar a reunião para esclarecimento das obrigações contratuais e quais partes devem estar presentes?",49072,"[49072, 46177, 14420, 14421, 45092, 49079, 38623, 17367, 49073, 17366]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Com qual periodicidade a Política de Segurança da Informação deve ser revisada?,39018,"[8339, 627, 616, 47705, 26418, 22425, 41756, 41737, 39018, 38999]",9.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,Quem são os coordenadores e qual órgão secretariará o Grupo de Trabalho?,18003,"[54656, 46824, 53833, 38419, 23005, 2667, 17782, 54777, 23084, 944]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Após receber a primeira notificação por e-mail ou malote digital, quais são as obrigações e opções do magistrado requerido em relação ao processo eletrônico e ao sistema PJe Push, e qual sua responsabilidade posterior?",7691,"[7691, 19241, 50080, 35336, 55328, 55240, 35340, 21697, 45238, 7690]",1.0,True
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,"Qual é o prazo máximo para a conclusão do monitoramento, seleção e análise de operações ou propostas de operações que dependem de análise para comunicação à Unidade de Inteligência Financeira (UIF), e em quanto tempo a comunicação deve ser efetuada após essa conclusão?",13718,"[29832, 33861, 29829, 13728, 33837, 33835, 33839, 29830, 33836, 29831]",inf,False
bgem3_structured,Modelo: bge-m3 | Estratégia: Estruturada,A matéria já foi regulamentada por atos administrativos em todos os Tribunais?,59479,"[59479, 59696, 37051, 30353, 59682, 43369, 35831, 46037, 39501, 35825]",1.0,True
